"region","system","network","isIO","instanceId","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"cn-shenzhen","linux","vpc","true","ecs.sn1.7xlarge","14.39","1160.32","4144.0","4144.0","42268.8","69619.2","74592.0","99456.0","124320.0"
"cn-shenzhen","linux","vpc","true","ecs.n1.7xlarge","10.78","869.12","3104.0","3104.0","31660.8","52147.2","55872.0","74496.0","93120.0"
"cn-shenzhen","linux","vpc","true","ecs.n2.7xlarge","16.32","1317.12","4704.0","4704.0","47980.8","79027.2","84672.0","112896.0","141120.0"
"cn-shenzhen","linux","vpc","true","ecs.sn2.7xlarge","19.28","1281.28","4576.0","4576.0","46675.2","76876.8","82368.0","109824.0","137280.0"
"cn-shenzhen","linux","vpc","true","ecs.e3.7xlarge","27.67","2231.04","7968.0","7968.0","81273.6","133862.4","143424.0","191232.0","239040.0"
"cn-shenzhen","linux","vpc","true","ecs.sn2.13xlarge","33.5","2242.24","8008.0","8008.0","81681.6","134534.4","144144.0","192192.0","240240.0"
"cn-shenzhen","linux","classic","true","ecs.n1.tiny","0.15","12.04","43.0","43.0","438.6","722.4","774.0","1032.0","1290.0"
"cn-shenzhen","linux","classic","true","ecs.n1.small","0.28","22.4","80.0","80.0","816.0","1344.0","1440.0","1920.0","2400.0"
"cn-shenzhen","linux","classic","true","ecs.n2.small","0.49","39.48","141.0","141.0","1438.2","2368.8","2538.0","3384.0","4230.0"
"cn-shenzhen","linux","classic","true","ecs.e3.small","0.86","69.72","249.0","249.0","2539.8","4183.2","4482.0","5976.0","7470.0"
"cn-shenzhen","linux","classic","true","ecs.sn1.medium","0.9","72.52","259.0","259.0","2641.8","4351.2","4662.0","6216.0","7770.0"
"cn-shenzhen","linux","classic","true","ecs.n1.medium","0.65","52.64","188.0","188.0","1917.6","3158.4","3384.0","4512.0","5640.0"
"cn-shenzhen","linux","classic","true","ecs.n2.medium","1.02","82.32","294.0","294.0","2998.8","4939.2","5292.0","7056.0","8820.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.medium","1.2","80.08","286.0","286.0","2917.2","4804.8","5148.0","6864.0","8580.0"
"cn-shenzhen","linux","classic","true","ecs.e3.medium","1.73","139.44","498.0","498.0","5079.6","8366.4","8964.0","11952.0","14940.0"
"cn-shenzhen","linux","classic","true","ecs.n1.large","1.35","108.64","388.0","388.0","3957.6","6518.4","6984.0","9312.0","11640.0"
"cn-shenzhen","linux","classic","true","ecs.sn1.large","1.8","145.04","518.0","518.0","5283.6","8702.4","9324.0","12432.0","15540.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.large","2.41","160.16","572.0","572.0","5834.4","9609.6","10296.0","13728.0","17160.0"
"cn-shenzhen","linux","classic","true","ecs.n2.large","2.04","164.64","588.0","588.0","5997.6","9878.4","10584.0","14112.0","17640.0"
"cn-shenzhen","linux","classic","true","ecs.e3.large","3.46","278.88","996.0","996.0","10159.2","16732.8","17928.0","23904.0","29880.0"
"cn-shenzhen","linux","classic","true","ecs.n1.xlarge","2.69","217.28","776.0","776.0","7915.2","13036.8","13968.0","18624.0","23280.0"
"cn-shenzhen","linux","classic","true","ecs.sn1.xlarge","3.6","290.08","1036.0","1036.0","10567.2","17404.8","18648.0","24864.0","31080.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.xlarge","4.82","320.32","1144.0","1144.0","11668.8","19219.2","20592.0","27456.0","34320.0"
"cn-shenzhen","linux","classic","true","ecs.n2.xlarge","4.08","329.28","1176.0","1176.0","11995.2","19756.8","21168.0","28224.0","35280.0"
"cn-shenzhen","linux","classic","true","ecs.e3.xlarge","6.92","557.76","1992.0","1992.0","20318.4","33465.6","35856.0","47808.0","59760.0"
"cn-shenzhen","linux","classic","true","ecs.n1.3xlarge","5.39","434.56","1552.0","1552.0","15830.4","26073.6","27936.0","37248.0","46560.0"
"cn-shenzhen","linux","classic","true","ecs.sn1.3xlarge","7.19","580.16","2072.0","2072.0","21134.4","34809.6","37296.0","49728.0","62160.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.3xlarge","9.64","640.64","2288.0","2288.0","23337.6","38438.4","41184.0","54912.0","68640.0"
"cn-shenzhen","linux","classic","true","ecs.n2.3xlarge","8.17","658.56","2352.0","2352.0","23990.4","39513.6","42336.0","56448.0","70560.0"
"cn-shenzhen","linux","classic","true","ecs.e3.3xlarge","13.83","1115.52","3984.0","3984.0","40636.8","66931.2","71712.0","95616.0","119520.0"
"cn-shenzhen","linux","classic","true","ecs.sn1.7xlarge","14.39","1160.32","4144.0","4144.0","42268.8","69619.2","74592.0","99456.0","124320.0"
"cn-shenzhen","linux","classic","true","ecs.n1.7xlarge","10.78","869.12","3104.0","3104.0","31660.8","52147.2","55872.0","74496.0","93120.0"
"cn-shenzhen","linux","classic","true","ecs.n2.7xlarge","16.32","1317.12","4704.0","4704.0","47980.8","79027.2","84672.0","112896.0","141120.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.7xlarge","19.28","1281.28","4576.0","4576.0","46675.2","76876.8","82368.0","109824.0","137280.0"
"cn-shenzhen","linux","classic","true","ecs.e3.7xlarge","27.67","2231.04","7968.0","7968.0","81273.6","133862.4","143424.0","191232.0","239040.0"
"cn-shenzhen","linux","classic","true","ecs.sn2.13xlarge","33.5","2242.24","8008.0","8008.0","81681.6","134534.4","144144.0","192192.0","240240.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-lc2m1.nano","0.05","5.6","20.0","19.0","180.0","288.0","324.0","345.6","360.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-lc1m1.small","0.09","10.36","37.0","35.15","333.0","532.8","599.4","639.36","666.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-lc1m2.small","0.14","16.8","60.0","57.0","540.0","864.0","972.0","1036.8","1080.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m1.large","0.22","27.72","99.0","94.05","891.0","1425.6","1603.8","1710.72","1782.0"
"ap-southeast-3","linux","vpc","true","ecs.ic5.large","0.56","77.84","278.0","264.1","2502.0","4003.2","4503.6","4803.84","5004.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-lc1m2.large","0.26","33.6","120.0","114.0","1080.0","1728.0","1944.0","2073.6","2160.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m2.large","0.31","38.36","137.0","130.15","1233.0","1972.8","2219.4","2367.36","2466.0"
"ap-southeast-3","linux","vpc","true","ecs.c5.large","0.589","81.99","292.81","278.17","2635.29","4216.46","4743.52","5059.76","5270.58"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.large","0.711","98.6","352.13","334.52","3169.17","5070.67","5704.51","6084.81","6338.34"
"ap-southeast-3","linux","vpc","true","ecs.t5-lc1m4.large","0.39","49.84","178.0","169.1","1602.0","2563.2","2883.6","3075.84","3204.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m4.large","0.52","59.36","212.0","201.4","1908.0","3052.8","3434.4","3663.36","3816.0"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.large","0.778","108.44","387.3","367.93","3485.7","5577.12","6274.26","6692.54","6971.4"
"ap-southeast-3","linux","vpc","true","ecs.g5.large","0.805","102.06","364.51","346.28","3280.59","5248.94","5905.06","6298.73","6561.18"
"ap-southeast-3","linux","vpc","true","ecs.r5.large","1.029","132.4","472.86","449.22","4255.74","6809.18","7660.33","8171.02","8511.48"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m1.xlarge","0.44","55.16","197.0","187.15","1773.0","2836.8","3191.4","3404.16","3546.0"
"ap-southeast-3","linux","vpc","true","ecs.ic5.xlarge","1.12","155.68","556.0","528.2","5004.0","8006.4","9007.2","9607.68","10008.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m2.xlarge","0.61","76.44","273.0","259.35","2457.0","3931.2","4422.6","4717.44","4914.0"
"ap-southeast-3","linux","vpc","true","ecs.c5.xlarge","1.177","163.95","585.55","556.27","5269.95","8431.92","9485.91","10118.3","10539.9"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.xlarge","1.414","197.17","704.19","668.98","6337.71","10140.34","11407.88","12168.4","12675.42"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m4.xlarge","1.03","118.44","423.0","401.85","3807.0","6091.2","6852.6","7309.44","7614.0"
"ap-southeast-3","linux","vpc","true","ecs.g5.xlarge","1.61","204.1","728.94","692.49","6560.46","10496.74","11808.83","12596.08","13120.92"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.xlarge","1.556","216.89","774.6","735.87","6971.4","11154.24","12548.52","13385.09","13942.8"
"ap-southeast-3","linux","vpc","true","ecs.i2.xlarge","2.05","284.48","1016.0","965.2","9144.0","14630.4","16459.2","17556.48","18288.0"
"ap-southeast-3","linux","vpc","true","ecs.r5.xlarge","2.057","264.8","945.72","898.43","8511.48","13618.37","15320.66","16342.04","17022.96"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m1.2xlarge","0.88","110.04","393.0","373.35","3537.0","5659.2","6366.6","6791.04","7074.0"
"ap-southeast-3","linux","vpc","true","ecs.ic5.2xlarge","2.23","310.52","1109.0","1053.55","9981.0","15969.6","17965.8","19163.52","19962.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m2.2xlarge","1.21","152.6","545.0","517.75","4905.0","7848.0","8829.0","9417.6","9810.0"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.2xlarge","2.828","393.06","1403.77","1333.58","12633.93","20214.29","22741.07","24257.15","25267.86"
"ap-southeast-3","linux","vpc","true","ecs.c5.2xlarge","2.348","326.86","1167.37","1109.0","10506.33","16810.13","18911.39","20172.15","21012.66"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m4.2xlarge","2.06","236.6","845.0","802.75","7605.0","12168.0","13689.0","14601.6","15210.0"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.2xlarge","3.105","432.37","1544.18","1466.97","13897.62","22236.19","25015.72","26683.43","27795.24"
"ap-southeast-3","linux","vpc","true","ecs.g5.2xlarge","3.213","408.21","1457.88","1384.99","13120.92","20993.47","23617.66","25192.17","26241.84"
"ap-southeast-3","linux","vpc","true","ecs.i2.2xlarge","4.1","568.68","2031.0","1929.45","18279.0","29246.4","32902.2","35095.68","36558.0"
"ap-southeast-3","linux","vpc","true","ecs.r5.2xlarge","4.113","529.58","1891.37","1796.8","17022.33","27235.73","30640.19","32682.87","34044.66"
"ap-southeast-3","linux","vpc","true","ecs.ic5.3xlarge","3.35","465.92","1664.0","1580.8","14976.0","23961.6","26956.8","28753.92","29952.0"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.3xlarge","4.241","589.58","2105.65","2000.37","18950.85","30321.36","34111.53","36385.63","37901.7"
"ap-southeast-3","linux","vpc","true","ecs.c5.3xlarge","3.524","490.31","1751.09","1663.54","15759.81","25215.7","28367.66","30258.84","31519.62"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.3xlarge","4.661","648.54","2316.2","2200.39","20845.8","33353.28","37522.44","40023.94","41691.6"
"ap-southeast-3","linux","vpc","true","ecs.g5.3xlarge","4.823","612.31","2186.81","2077.47","19681.29","31490.06","35426.32","37788.08","39362.58"
"ap-southeast-3","linux","vpc","true","ecs.r5.3xlarge","6.169","794.37","2837.02","2695.17","25533.18","40853.09","45959.72","49023.71","51066.36"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m1.4xlarge","1.75","220.08","786.0","746.7","7074.0","11318.4","12733.2","13582.08","14148.0"
"ap-southeast-3","linux","vpc","true","ecs.ic5.4xlarge","4.46","621.04","2218.0","2107.1","19962.0","31939.2","35931.6","38327.04","39924.0"
"ap-southeast-3","linux","vpc","true","ecs.t5-c1m2.4xlarge","2.42","305.2","1090.0","1035.5","9810.0","15696.0","17658.0","18835.2","19620.0"
"ap-southeast-3","linux","vpc","true","ecs.c5.4xlarge","4.695","653.71","2334.67","2217.94","21012.03","33619.25","37821.65","40343.1","42024.06"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.4xlarge","5.648","786.09","2807.46","2667.09","25267.14","40427.42","45480.85","48512.91","50534.28"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.4xlarge","6.21","864.7","3088.23","2933.82","27794.07","44470.51","50029.33","53364.61","55588.14"
"ap-southeast-3","linux","vpc","true","ecs.g5.4xlarge","6.426","816.43","2915.82","2770.03","26242.38","41987.81","47236.28","50385.37","52484.76"
"ap-southeast-3","linux","vpc","true","ecs.i2.4xlarge","8.19","1137.36","4062.0","3858.9","36558.0","58492.8","65804.4","70191.36","73116.0"
"ap-southeast-3","linux","vpc","true","ecs.r5.4xlarge","8.225","1059.13","3782.6","3593.47","34043.4","54469.44","61278.12","65363.33","68086.8"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.6xlarge","8.469","1179.14","4211.22","4000.66","37900.98","60641.57","68221.76","72769.88","75801.96"
"ap-southeast-3","linux","vpc","true","ecs.c5.6xlarge","7.042","980.55","3501.97","3326.87","31517.73","50428.37","56731.91","60514.04","63035.46"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.6xlarge","9.314","1297.06","4632.34","4400.72","41691.06","66705.7","75043.91","80046.84","83382.12"
"ap-southeast-3","linux","vpc","true","ecs.g5.6xlarge","9.639","1224.63","4373.69","4155.01","39363.21","62981.14","70853.78","75577.36","78726.42"
"ap-southeast-3","linux","vpc","true","ecs.r5.6xlarge","12.338","1588.69","5673.89","5390.2","51065.01","81704.02","91917.02","98044.82","102130.02"
"ap-southeast-3","linux","vpc","true","ecs.hfc5.8xlarge","11.289","1572.16","5614.85","5334.11","50533.65","80853.84","90960.57","97024.61","101067.3"
"ap-southeast-3","linux","vpc","true","ecs.c5.8xlarge","9.382","1307.4","4669.27","4435.81","42023.43","67237.49","75642.17","80684.99","84046.86"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.8xlarge","12.419","1729.39","6176.38","5867.56","55587.42","88939.87","100057.36","106727.85","111174.84"
"ap-southeast-3","linux","vpc","true","ecs.g5.8xlarge","12.852","1632.84","5831.56","5539.98","52484.04","83974.46","94471.27","100769.36","104968.08"
"ap-southeast-3","linux","vpc","true","ecs.i2.8xlarge","16.38","2274.72","8124.0","7717.8","73116.0","116985.6","131608.8","140382.72","146232.0"
"ap-southeast-3","linux","vpc","true","ecs.r5.8xlarge","16.45","2118.25","7565.19","7186.93","68086.71","108938.74","122556.08","130726.48","136173.42"
"ap-southeast-3","linux","vpc","true","ecs.hfg5.14xlarge","21.726","3026.44","10808.71","10268.27","97278.39","155645.42","175101.1","186774.51","194556.78"
"ap-southeast-3","linux","vpc","true","ecs.c5.16xlarge","18.763","2614.79","9338.53","8871.6","84046.77","134474.83","151284.19","161369.8","168093.54"
"ap-southeast-3","linux","vpc","true","ecs.g5.16xlarge","25.703","3265.63","11662.98","11079.83","104966.82","167946.91","188940.28","201536.29","209933.64"
"ap-southeast-3","linux","vpc","true","ecs.i2.16xlarge","32.75","4549.16","16247.0","15434.65","146223.0","233956.8","263201.4","280748.16","292446.0"
"ap-southeast-3","linux","vpc","true","ecs.r5.16xlarge","32.9","4236.51","15130.38","14373.86","136173.42","217877.47","245112.16","261452.97","272346.84"
"ap-southeast-3","linux","vpc","true","ecs.xn4.small","0.11","15.96","57.0","57.0","581.4","957.6","1026.0","1368.0","1710.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.small","0.2","31.36","112.0","112.0","1142.4","1881.6","2016.0","2688.0","3360.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.large","0.4","62.72","224.0","224.0","2284.8","3763.2","4032.0","5376.0","6720.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.large","0.66","94.08","336.0","319.2","3024.0","4838.4","5443.2","5806.08","6048.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.large","0.85","107.8","385.0","365.75","3465.0","5544.0","6237.0","6652.8","6930.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.large","1.08","141.68","506.0","480.7","4554.0","7286.4","8197.2","8743.68","9108.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.xlarge","1.29","179.2","640.0","640.0","6528.0","10752.0","11520.0","15360.0","19200.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.xlarge","1.34","188.16","672.0","638.4","6048.0","9676.8","10886.4","11612.16","12096.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.xlarge","1.7","215.32","769.0","730.55","6921.0","11073.6","12457.8","13288.32","13842.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.xlarge","1.76","236.6","845.0","802.75","7605.0","12168.0","13689.0","14601.6","15210.0"
"ap-southeast-3","linux","vpc","true","ecs.gn5-c4g1.xlarge","11.79","1584.24","5658.0","5375.1","50922.0","81475.2","91659.6","97770.24","101844.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.xlarge","2.17","281.4","1005.0","954.75","9045.0","14472.0","16281.0","17366.4","18090.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.2xlarge","2.69","374.92","1339.0","1272.05","12051.0","19281.6","21691.8","23137.92","24102.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.2xlarge","2.57","357.0","1275.0","1275.0","13005.0","21420.0","22950.0","30600.0","38250.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.2xlarge","3.53","473.48","1691.0","1606.45","15219.0","24350.4","27394.2","29220.48","30438.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.2xlarge","3.4","430.92","1539.0","1462.05","13851.0","22161.6","24931.8","26593.92","27702.0"
"ap-southeast-3","linux","vpc","true","ecs.gn5-c8g1.2xlarge","14.2","1907.64","6813.0","6472.35","61317.0","98107.2","110370.6","117728.64","122634.0"
"ap-southeast-3","linux","vpc","true","ecs.gn5-c4g1.2xlarge","23.58","3168.48","11316.0","10750.2","101844.0","162950.4","183319.2","195540.48","203688.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.2xlarge","4.34","563.92","2014.0","1913.3","18126.0","29001.6","32626.8","34801.92","36252.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.3xlarge","3.96","564.48","2016.0","1915.2","18144.0","29030.4","32659.2","34836.48","36288.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.3xlarge","5.35","720.16","2572.0","2443.4","23148.0","37036.8","41666.4","44444.16","46296.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.3xlarge","5.1","646.8","2310.0","2194.5","20790.0","33264.0","37422.0","39916.8","41580.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.3xlarge","6.48","850.08","3036.0","2884.2","27324.0","43718.4","49183.2","52462.08","54648.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.4xlarge","5.13","714.0","2550.0","2550.0","26010.0","42840.0","45900.0","61200.0","76500.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.4xlarge","5.38","749.56","2677.0","2543.15","24093.0","38548.8","43367.4","46258.56","48186.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.4xlarge","7.05","946.68","3381.0","3211.95","30429.0","48686.4","54772.2","58423.68","60858.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.4xlarge","6.79","861.56","3077.0","2923.15","27693.0","44308.8","49847.4","53170.56","55386.0"
"ap-southeast-3","linux","vpc","true","ecs.i1-c5d1.4xlarge","8.65","1161.44","4148.0","3940.6","37332.0","59731.2","67197.6","71677.44","74664.0"
"ap-southeast-3","linux","vpc","true","ecs.gn5-c8g1.4xlarge","28.39","3815.0","13625.0","12943.75","122625.0","196200.0","220725.0","235440.0","245250.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.4xlarge","8.68","1123.36","4012.0","3811.4","36108.0","57772.8","64994.4","69327.36","72216.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.6xlarge","7.92","1128.96","4032.0","3830.4","36288.0","58060.8","65318.4","69672.96","72576.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.6xlarge","10.56","1419.6","5070.0","4816.5","45630.0","73008.0","82134.0","87609.6","91260.0"
"ap-southeast-3","linux","vpc","true","ecs.sn2ne.6xlarge","10.2","1293.6","4620.0","4389.0","41580.0","66528.0","74844.0","79833.6","83160.0"
"ap-southeast-3","linux","vpc","true","ecs.se1ne.6xlarge","12.96","1700.16","6072.0","5768.4","54648.0","87436.8","98366.4","104924.16","109296.0"
"ap-southeast-3","linux","vpc","true","ecs.gn5-c28g1.7xlarge","20.72","2784.88","9946.0","9448.7","89514.0","143222.4","161125.2","171866.88","179028.0"
"ap-southeast-3","linux","vpc","true","ecs.n4.8xlarge","10.25","1427.72","5099.0","5099.0","52009.8","85663.2","91782.0","122376.0","152970.0"
"ap-southeast-3","linux","vpc","true","ecs.sn1ne.8xlarge","10.76","1499.12","5354.0","5086.3","48186.0","77097.6","86734.8","92517.12","96372.0"
"ap-southeast-3","linux","vpc","true","ecs.i1.8xlarge","14.09","1893.08","6761.0","6422.95","60849.0","97358.4","109528.2","116830.08","121698.0"
